id,latitude,longitude,Label
YNJ,42.8828010559,129.451004028,Yanji Chaoyangchuan Airport
WKL,19.9205,-155.8607,Waikoloa Heliport
WME,-27.286399841308594,120.55500030517578,Mount Keith Airport
LRV,11.949999809300001,-66.66999816890001,Los Roques Airport
IOR,53.1067008972168,-9.653610229492188,Inishmore Aerodrome
NNR,53.23030090332031,-9.467780113220217,Connemara Regional Airport
GTI,54.3833312988,13.3255558014,Rügen Airport
EZV,63.92100143432617,65.03050231933594,Berezovo Airport
ORH,42.26729965209961,-71.87570190429688,Worcester Regional Airport
AQG,30.582199,117.050003,Anqing Tianzhushan Airport
SHP,39.968102,119.731003,Shanhaiguan Airport
YCU,35.116391,111.031388889,Yuncheng Guangong Airport
JGN,39.856899,98.3414,Jiayuguan Airport
DDG,40.0247,124.28600300000001,Dandong Airport
DSN,39.49,109.861388889,Ordos Ejin Horo Airport
PZI,26.54,101.79852,Bao'anying Airport
PWT,47.490200042725,-122.76499938965,Bremerton National Airport
SPW,43.165500640869,-95.202796936035,Spencer Municipal Airport
JEF,38.591201782199995,-92.1560974121,Jefferson City Memorial Airport
UNT,60.74720001220703,-0.8538500070571899,Unst Airport
PVC,42.071899414099995,-70.2213973999,Provincetown Municipal Airport
SBH,17.904399871826172,-62.84360122680664,Gustaf III Airport
KMW,57.7969017029,41.0194015503,Kostroma Sokerkino Airport
SUI,42.8582000732,41.128101348899996,Sukhumi Dranda Airport
TBW,52.806098937988004,41.482799530029,Donskoye Airport
OBN,56.4635009765625,-5.399670124053955,Oban Airport
ERM,-27.66189956665039,-52.2682991027832,Erechim Airport
CVF,45.39670181274414,6.6347198486328125,Courchevel Airport
FUL,33.8720016479,-117.980003357,Fullerton Municipal Airport
USA,35.387798,-80.709099,Concord-Padgett Regional Airport
NVI,40.1171989440918,65.17079925537111,Navoi Airport
QSF,36.178100585900005,5.32449007034,Ain Arnat Airport
LRH,46.17919921875,-1.1952799558639526,La Rochelle-Île de Ré Airport
SUN,43.50439835,-114.2959976,Friedman Memorial Airport
MCW,43.15779876710001,-93.33129882809999,Mason City Municipal Airport
AZA,33.30780029,-111.65499879999999,Phoenix-Mesa-Gateway Airport
XAU,3.61361,-53.204201,Saúl Airport
AKP,68.13359833,-151.7429962,Anaktuvuk Pass Airport
ANV,62.646702000000005,-160.190994,Anvik Airport
ATK,70.46730041503906,-157.43600463867188,Atqasuk Edward Burnell Sr Memorial Airport
GAM,63.76679992675781,-171.73300170898438,Gambell Airport
HPB,61.52389908,-166.1470032,Hooper Bay Airport
KAL,64.31909943,-158.74099730000003,Kaltag Airport
KSM,62.0605011,-163.30200200000002,St Mary's Airport
KVL,67.73619842529297,-164.56300354003906,Kivalina Airport
MYU,60.37139892578125,-166.27099609375,Mekoryuk Airport
RBY,64.72720337,-155.47000119999998,Ruby Airport
SHH,66.249604,-166.089112,Shishmaref Airport
SVA,63.6864013671875,-170.4929962158203,Savoonga Airport
WTK,67.56610107421875,-162.97500610351562,Noatak Airport
OMC,11.05799961090088,124.56500244140624,Ormoc Airport
YPX,60.05059814453125,-77.28690338134766,Puvirnituq Airport
YTQ,58.66780090332031,-69.95580291748047,Tasiujaq Airport
ARC,68.1147,-145.578995,Arctic Village Airport
QOW,5.427060127258301,7.2060298919677725,Sam Mbakwe International Airport
FON,10.478,-84.634499,Arenal Airport
TMU,9.73852,-85.013802,Tambor Airport
CYZ,16.9298992157,121.752998352,Cauayan Airport
KVK,67.46330261230469,33.58829879760742,Kirovsk-Apatity Airport
GVR,-18.89520072937,-41.982200622559,Coronel Altino Machado de Oliveira Airport
KPC,65.25370025630001,-166.85899353,Port Clarence Coast Guard Station
PJA,67.24559783935547,23.06889915466309,Pajala Airport
QBC,52.387501,-126.596001,Bella Coola Airport
HGR,39.707901,-77.72949982,Hagerstown Regional Richard A Henson Field
ACR,-0.5833,-72.4083,Araracuara Airport
GOP,26.739700317399997,83.44969940189999,Gorakhpur Airport
SDP,55.31499862670898,-160.5229949951172,Sand Point Airport
HMI,42.8414,93.669197,Hami Airport
WUZ,23.456699,111.248001,Wuzhou Changzhoudao Airport
TBH,12.3109998703,122.084999084,Tugdan Airport
ACP,37.347999572753906,46.12789916992188,Sahand Airport
GBT,36.909400939899996,54.4012985229,Gorgan Airport
IIL,33.58660125732422,46.40480041503906,Ilam Airport
PFQ,39.60359954834,47.881500244140994,Parsabade Moghan Airport
TCG,46.67250061035156,83.3407974243164,Tacheng Airport
MQM,37.223300933800004,40.6316986084,Mardin Airport
AFS,41.61389923095703,64.23320007324219,Sugraly Airport
DRG,66.0696029663,-162.76600647,Deering Airport
LEN,42.5890007019043,-5.65556001663208,Leon Airport
RGS,42.357601,-3.6207599999999998,Burgos Airport
EGM,-8.578889846801758,157.87600708007812,Sege Airport
CQD,32.2971992493,50.8422012329,Shahrekord Airport
DHM,32.16510009765625,76.26339721679688,Kangra Airport
NDC,19.1833000183,77.31670379639998,Nanded Airport
SLV,31.0818,77.068001,Shimla Airport
IGG,59.32400131225586,-155.90199279785156,Igiugig Airport
KNW,59.4499015808,-157.32800293,New Stuyahok Airport
KVC,55.11629867553711,-162.26600646972656,King Cove Airport
PTH,56.95909881591797,-158.63299560546875,Port Heiden Airport
TOG,59.05279922485352,-160.39700317382812,Togiak Airport
EGN,13.48169994354248,22.467199325561523,Geneina Airport
LKH,3.2999999523162837,114.78299713134766,Long Akah Airport
WLH,-15.4119997025,167.690994263,Walaha Airport
CHG,41.538101,120.434998,Chaoyang Airport
UAS,0.530583,37.534195000000004,Buffalo Spring
BHG,15.7631,-84.543602,Brus Laguna Airport
YVB,48.07109832763672,-65.46029663085939,Bonaventure Airport
SKT,32.5355567932,74.3638916016,Sialkot Airport
PDP,-34.855098724365234,-55.09429931640625,Capitan Corbeta CA Curbelo International Airport
WVB,-22.9799,14.6453,Walvis Bay Airport
MPA,-17.634399,24.176701,Katima Mulilo Airport
AOE,39.809898,30.5194,Anadolu Airport
CKZ,40.1376991272,26.4267997742,Çanakkale Airport
MSR,38.74779891967773,41.66120147705078,Muş Airport
NOP,42.015800476074,35.066398620605,Sinop Airport
TEQ,41.13819885253906,27.919099807739254,Tekirdağ Çorlu Airport
YEI,40.2551994324,29.5625991821,Bursa Yenişehir Airport
LSS,15.86439991,-61.5806007385,Terre-de-Haut Airport
KMV,23.188800811767575,94.05110168457031,Kalay Airport
VQS,18.1158008575,-65.4226989746,Vieques Airport
YIF,51.2117004395,-58.6582984924,St Augustin Airport
HDM,34.86920166015625,48.5525016784668,Hamadan Airport
MRQ,13.361000061035154,121.82599639892578,Marinduque Airport
GFN,-29.7593994140625,153.02999877929688,Grafton Airport
OAG,-33.3816986084,149.132995605,Orange Airport
TRO,-31.8885993958,152.51400756799998,Taree Airport
COQ,48.13570022583008,114.64600372314452,Choibalsan Airport
HOH,47.3849983215,9.699999809269999,Hohenems-Dornbirn Airport
ESC,45.7226982117,-87.0936965942,Delta County Airport
YAK,59.503299713100006,-139.660003662,Yakutat Airport
GUL,-34.81029891967773,149.7259979248047,Goulburn Airport
CES,-32.787498,151.341995,Cessnock Airport
NSO,-32.03720092773437,150.83200073242188,Scone Airport
DGE,-32.5625,149.61099243200002,Mudgee Airport
MTL,-32.701265,151.49291200000002,Maitland Airport
CPX,18.313289,-65.304324,Benjamin Rivera Noriega Airport
MWA,37.75500107,-89.01110077,Williamson County Regional Airport
OCN,33.217300415039,-117.35399627686,Oceanside Municipal Airport
KIK,35.46950149536133,44.348899841308594,Kirkuk Air Base
XJD,25.117300033600003,51.3149986267,Al Udeid Air Base
GBZ,-36.24140167236328,175.4720001220703,Great Barrier Aerodrome
IMT,45.8184013367,-88.11450195309999,Ford Airport
AET,66.5518035889,-152.621994019,Allakaket Airport
MGC,41.703300476100004,-86.8211975098,Michigan City Municipal Airport
SWD,60.12689971923828,-149.41900634765625,Seward Airport
GRM,47.838298797600004,-90.3828964233,Grand Marais Cook County Airport
AUW,44.9262008667,-89.62660217290001,Wausau Downtown Airport
MYP,37.6194,61.896702000000005,Mary Airport
MVA,65.65579986572266,-16.918100357055664,Reykjahlíð Airport
QSA,41.52090072631836,2.1050798892974854,Sabadell Airport
WSY,-20.27611,148.755,Whitsunday Island Airport
MIE,40.2422981262207,-85.3958969116211,Delaware County Johnson Field
LAF,40.41230010986328,-86.93689727783203,Purdue University Airport
VGT,36.21070098877,-115.19400024414,North Las Vegas Airport
ENW,42.59569931,-87.92780304,Kenosha Regional Airport
MTJ,38.5097999573,-107.89399719200001,Montrose Regional Airport
RIW,43.064201355,-108.459999084,Riverton Regional Airport
PDT,45.695098877,-118.84100341799999,Eastern Oregon Regional At Pendleton Airport
LYM,51.08,1.013,Lympne Airport
PKH,37.297501000000004,23.1478,Porto Cheli Airport
KTR,-14.521100044250488,132.37800598144528,Tindal Airport
NOA,-34.948898315429695,150.53700256347656,Nowra Airport
UCK,50.678404,25.487165,Lutsk Airport
CEJ,51.4021987915,31.1583003998,Chernihiv Shestovitsa Airport
BQT,52.108299,23.8981,Brest Airport
OSH,43.98440170288086,-88.55699920654297,Wittman Regional Airport
AGE,53.78277969360352,7.913888931274414,Wangerooge Airport
BXG,-36.7393989563,144.330001831,Bendigo Airport
EAT,47.3988990784,-120.20700073200001,Pangborn Memorial Airport
ARE,18.4500007629,-66.67530059810001,Antonio Nery Juarbe Pol Airport
RIN,-8.12639045715332,157.14300537109375,Ringi Cove Airport
KCK,57.773,108.064,Kirensk Airport
UKX,56.8567008972168,105.7300033569336,Ust-Kut Airport
RMT,-22.63725,-152.8059,Rimatara Airport
QLS,46.54529953,6.616670131679999,Lausanne-Blécherette Airport
ZJI,46.160800933800004,8.87860965729,Locarno Airport
QNC,46.957500457799995,6.86471986771,Neuchatel Airport
TGK,47.1983333,38.849166700000005,Taganrog Yuzhny Airport
GDZ,44.582092629499996,38.0124807358,Gelendzhik Airport
ZIA,55.553298999999996,38.150002,Zhukovsky International Airport
IAR,57.56069946289063,40.15739822387695,Tunoshna Airport
OHE,52.912777777799995,122.43,Gu-Lian Airport
JNG,35.292778000000006,116.346667,Jining Qufu Airport
DRK,8.71889019012,-83.6417007446,Drake Bay Airport
AAT,47.7498855591,88.0858078003,Altay Air Base
TZL,44.45869827270508,18.72480010986328,Tuzla International Airport
FWH,32.76919937,-97.4414978,NAS Fort Worth JRB/Carswell Field
NYT,19.623501,96.20099599999999,Naypyidaw Airport
VBP,11.1494,98.735901,Bokpyinn Airport
NZH,49.566666999999995,117.33,Manzhouli Xijiao Airport
WUA,39.7934,106.7993,Wuhai Airport
GYY,41.61629867553711,-87.41280364990234,Gary Chicago International Airport
BRD,46.39830017,-94.13809967,Brainerd Lakes Regional Airport
LWB,37.8582992554,-80.3994979858,Greenbrier Valley Airport
PGV,35.6352005,-77.38529968,Pitt Greenville Airport
CYF,60.1492004395,-164.285995483,Chefornak Airport
OXR,34.200801849365,-119.20700073241998,Oxnard Airport
BKG,36.532082,-93.200544,Branson Airport
TEN,27.883333,109.308889,Tongren Fenghuang Airport
JGS,26.8568992615,114.73699951200001,Jinggangshan Airport
NIU,-16.1191,-146.3683,Naiu Airport
SCH,42.852500915527,-73.92890167236301,Schenectady County Airport
NBC,55.56470108032226,52.09249877929688,Begishevo Airport
QRW,5.5961099999999995,5.81778,Warri Airport
IAO,9.8591,126.014,Siargao Airport
LGO,53.74250030517578,7.4977779388427725,Langeoog Airport
NLP,-25.5,30.9137992859,Nelspruit Airport
CKC,49.41559982299805,31.99530029296875,Cherkasy International Airport
UST,29.9592,-81.339798,Northeast Florida Regional Airport
NLV,47.057899475097656,31.9197998046875,Mykolaiv International Airport
RHP,27.393999099731445,86.0614013671875,Ramechhap Airport
STS,38.50899887,-122.8130035,Charles M. Schulz Sonoma County Airport
ISM,28.289800643899998,-81.43710327149999,Kissimmee Gateway Airport
LCQ,30.181999206500002,-82.57689666750002,Lake City Gateway Airport
LGU,41.7911987305,-111.851997375,Logan-Cache Airport
BMC,41.552399,-112.061996,Brigham City Regional Airport
ASE,39.22320175,-106.8690033,Aspen-Pitkin Co/Sardy Field
ULV,54.268299102799986,48.226699829100006,Ulyanovsk Baratayevka Airport
ERV,29.9766998291,-99.08570098879999,Kerrville Municipal Louis Schreiner Field
GED,38.68920135,-75.35890198,Sussex County Airport
ZSW,54.33330154418945,-130.28300476074222,Prince Rupert/Seal Cove Seaplane Base
GBD,38.3442993164,-98.85919952389999,Great Bend Municipal Airport
HYS,38.84220123,-99.27320099,Hays Regional Airport
SUS,38.662101745605,-90.652000427246,Spirit of St Louis Airport
LYU,47.82450104,-91.83070374,Ely Municipal Airport
GPZ,47.21110153,-93.50980377,Grand Rapids Itasca Co-Gordon Newstrom field
TVF,48.06570053,-96.18499756,Thief River Falls Regional Airport
EGV,45.9323005676,-89.26830291750002,Eagle River Union Airport
ARV,45.92789841,-89.73090363,Lakeland-Noble F. Lee Memorial field
YBV,52.358897999999996,-97.018303,Berens River Airport
AVX,33.4049,-118.416,Catalina Airport
MHV,35.05939865,-118.15200039999999,Mojave Airport
ZIN,46.676601399999996,7.8790797999999995,Interlaken Air Base
INQ,53.06470108032226,-9.510899543762207,Inisheer Aerodrome
SWT,60.709400177,77.66000366210002,Strezhevoy Airport
HUT,38.0654983521,-97.86060333250002,Hutchinson Municipal Airport
OAI,34.946098327600005,69.26499938959999,Bagram Air Base
AKH,24.062700271606445,47.58050155639648,Prince Sultan Air Base
STJ,39.771900177002,-94.909698486328,Rosecrans Memorial Airport
VOK,43.938999176025,-90.253402709961,Volk Field
GUC,38.53390121,-106.9329987,Gunnison Crested Butte Regional Airport
SIA,34.376701000000004,109.120003,Xi'an Xiguan Airport
TOA,33.803398132324,-118.33999633789,Zamperini Field
MBL,44.2723999,-86.24690247,Manistee Co Blacker Airport
PGD,26.92020035,-81.99050140000001,Charlotte County Airport
WFK,47.2854995728,-68.31279754639999,Northern Aroostook Regional Airport
JHW,42.15340042,-79.25800323,Chautauqua County-Jamestown Airport
YTM,46.409400939899996,-74.7799987793,La Macaza / Mont-Tremblant International Inc Airport
SME,37.0533981323,-84.61589813229999,Lake Cumberland Regional Airport
SHD,38.2638015747,-78.8964004517,Shenandoah Valley Regional Airport
DVL,48.11420059,-98.90879822,Devils Lake Regional Airport
DIK,46.7974014282,-102.80200195299999,Dickinson Theodore Roosevelt Regional Airport
SDY,47.706902,-104.193001,Sidney - Richland Regional Airport
CDR,42.837600708000004,-103.095001221,Chadron Municipal Airport
AIA,42.0531997681,-102.804000854,Alliance Municipal Airport
MCK,40.20629883,-100.59200290000001,Mc Cook Ben Nelson Regional Airport
MTH,24.726101,-81.051399,The Florida Keys Marathon Airport
GDV,47.13869858,-104.8069992,Dawson Community Airport
OLF,48.0945014954,-105.57499694799999,L M Clayton Airport
WYS,44.68840027,-111.11799620000001,Yellowstone Airport
ALS,37.434898,-105.866997,San Luis Valley Regional Bergman Field
CNY,38.75500107,-109.7549973,Canyonlands Field
ELY,39.29970169,-114.84200290000001,Ely Airport Yelland Field
VEL,40.4408989,-109.5100021,Vernal Regional Airport
RUI,33.462799072266,-105.53500366211,Sierra Blanca Regional Airport
SOW,34.265499115,-110.005996704,Show Low Regional Airport
MYL,44.88970184,-116.10099790000001,McCall Municipal Airport
SMN,45.1237983704,-113.880996704,Lemhi County Airport
MMH,37.62409973,-118.83799740000002,Mammoth Yosemite Airport
FRD,48.5219993591,-123.024002075,Friday Harbor Airport
ESD,48.708198547399995,-122.91000366200001,Orcas Island Airport
AST,46.158000946,-123.87899780299999,Astoria Regional Airport
ONP,44.580399,-124.057999,Newport Municipal Airport
EMK,62.78609848,-164.49099730000003,Emmonak Airport
UNK,63.88840103,-160.798996,Unalakleet Airport
UUK,70.33080291750001,-149.59800720200002,Ugnu-Kuparuk Airport
SHX,62.6922988892,-159.569000244,Shageluk Airport
CHU,61.579102,-159.216003,Chuathbaluk Airport
NUI,70.2099990845,-151.00599670399998,Nuiqsut Airport
EEK,60.21367264,-162.0438843,Eek Airport
KUK,60.87440109,-162.5240021,Kasigluk Airport
KWT,60.790298461899994,-161.444000244,Kwethluk Airport
KWK,59.876499,-163.169005,Kwigillingok Airport
MLL,61.8642997742,-162.026000977,Marshall Don Hunter Sr Airport
RSH,61.7788848877,-161.319458008,Russian Mission Airport
KGK,59.726600647,-157.259002686,Koliganek Airport
KMO,58.9902000427,-159.050003052,Manokotak Airport
CIK,66.6449966431,-143.74000549299998,Chalkyitsik Airport
EAA,64.77639771,-141.151001,Eagle Airport
HUS,66.04109955,-154.26300049999998,Hughes Airport
HSL,65.69789886,-156.3509979,Huslia Airport
NUL,64.729301,-158.074005,Nulato Airport
VEE,67.0086975098,-146.365997314,Venetie Airport
WBQ,66.36219787600001,-147.406997681,Beaver Airport
CEM,65.57379913,-144.78300480000001,Central Airport
SHG,66.88809967041,-157.16200256348,Shungnak Airport
IYK,35.65879822,-117.83000179999999,Inyokern Airport
VIS,36.3186988831,-119.392997742,Visalia Municipal Airport
MCE,37.28469849,-120.5139999,Merced Regional Macready Field
CYR,-34.456401824951,-57.770599365234006,Laguna de Los Patos International Airport
CPQ,-22.85919952392578,-47.10820007324219,Amarais Airport
GYR,33.4225006104,-112.375999451,Phoenix Goodyear Airport
TWB,-27.542801,151.916,Toowoomba Airport
BBL,-27.405633,141.809458,Ballera Airport
AYK,50.31859970092773,66.95279693603516,Arkalyk North Airport
AGN,57.503601,-134.58500700000002,Angoon Seaplane Base
ELV,58.1952018738,-136.347000122,Elfin Cove Seaplane Base
FNR,58.2543983459,-134.897994995,Funter Bay Seaplane Base
HNH,58.0961,-135.410111,Hoonah Airport
MTM,55.131001,-131.578003,Metlakatla Seaplane Base
HYG,55.206298828125,-132.8280029296875,Hydaburg Seaplane Base
EGX,58.1855010986,-157.375,Egegik Airport
KPV,55.905998,-159.162993,Perryville Airport
PIP,57.5803985596,-157.572006226,Pilot Point Airport
WSN,58.7033996582,-157.007995605,South Naknek Nr 2 Airport
AKK,56.9387016296,-154.182998657,Akhiok Airport
KYK,57.5671005249,-154.449996948,Karluk Airport
KLN,57.535099029499996,-153.977996826,Larsen Bay Airport
ABL,67.1063,-157.856989,Ambler Airport
BKC,65.9815979004,-161.149002075,Buckland Airport
IAN,66.9759979248,-160.43699646,Bob Baker Memorial Airport
OBU,66.9123001099,-156.897003174,Kobuk Airport
ORV,66.81790161,-161.01899719999997,Robert (Bob) Curtis Memorial Airport
WLK,66.60009766,-159.98599240000001,Selawik Airport
KTS,65.3312988281,-166.46600341799999,Brevig Mission Airport
ELI,64.61470032,-162.2720032,Elim Airport
GLV,64.5504989624,-163.007003784,Golovin Airport
TLA,65.2404022217,-166.339004517,Teller Airport
WAA,65.62259300000001,-168.095,Wales Airport
WMO,64.689201355,-163.412994385,White Mountain Airport
KKA,64.9394989014,-161.154006958,Koyuk Alfred Adams Airport
SMK,63.49010086,-162.1100006,St Michael Airport
SKK,64.37110138,-161.223999,Shaktoolik Airport
TNC,65.56310272,-167.9219971,Tin City Long Range Radar Station Airport
AKB,52.22029877,-174.2059937,Atka Airport
IKO,52.94160079956055,-168.8489990234375,Nikolski Air Station
CYT,60.080974,-142.494541,Yakataga Airport
AUK,62.6800422668,-164.65992736799998,Alakanuk Airport
KPN,59.9329986572,-164.031005859,Kipnuk Airport
KFP,54.8474006652832,-163.41000366210938,False Pass Airport
NLG,56.007499694824,-161.16000366211,Nelson Lagoon Airport
PML,56.0060005188,-160.561004639,Port Moller Airport
KLW,55.5792007446,-133.076004028,Klawock Airport
KWN,59.7551,-161.845,Quinhagak Airport
KOT,63.030601501499994,-163.533004761,Kotlik Airport
KYU,64.8760986328,-157.727005005,Koyukuk Airport
SCM,61.84529876710001,-165.570999146,Scammon Bay Airport
NNL,59.980201721190994,-154.8390045166,Nondalton Airport
KKH,59.9608001709,-162.88099670399998,Kongiganak Airport
NIB,63.0186,-154.358002,Nikolai Airport
AKI,60.9029006958,-161.231002808,Akiak Airport
AIN,70.6380004883,-159.994995117,Wainwright Airport
APZ,-38.975497999999995,-70.113602,Zapala Airport
RDS,-37.3905982971,-68.9041976929,Rincon De Los Sauces Airport
PNT,-51.67150115966797,-72.52839660644531,Tte. Julio Gallardo Airport
SGV,-41.5917015076,-65.33940124509999,Sierra Grande Airport
IGB,-41.3208999634,-69.5748977661,Cabo F.A.A. H. R. Bordón Airport
NCN,60.0773010254,-147.992004395,Chenega Bay Airport
TKJ,63.32949829,-142.9539948,Tok Junction Airport
IRC,65.83049799999999,-144.076008,Circle City /New/ Airport
SLQ,61.7005004883,-157.166000366,Sleetmute Airport
LMA,63.886002000000005,-152.30200200000002,Minchumina Airport
MLY,64.99759674069999,-150.643997192,Manley Hot Springs Airport
YNP,55.913897999999996,-61.184399,Natuashish Airport
YSO,54.9105,-59.78507,Postville Airport
YWB,61.5886001587,-71.929397583,Kangiqsujuaq (Wakeham Bay) Airport
YTF,48.50889968869999,-71.64189910889998,Alma Airport
YGV,50.281898498535156,-63.61140060424805,Havre St Pierre Airport
YXK,48.47809982299805,-68.49690246582031,Rimouski Airport
XTL,58.7061,-98.512199,Tadoule Lake Airport
XLB,58.617500305200004,-101.46900177,Lac Brochet Airport
XSI,56.7928009033,-98.9072036743,South Indian Lake Airport
YBT,57.8894,-101.679001,Brochet Airport
ZGR,52.04560089111328,-95.4657974243164,Little Grand Rapids Airport
YCR,54.61059951782226,-97.76080322265624,Cross Lake (Charlie Sinclair Memorial) Airport
YRS,54.167198181152344,-93.55719757080078,Red Sucker Lake Airport
YOP,58.49140167236328,-119.40799713134766,Rainbow Lake Airport
YBY,54.304199,-110.744003,Bonnyville Airport
ZNA,49.1833000183,-123.94999694799999,Nanaimo Harbour Water Airport
YGG,48.8545,-123.4969,Ganges Seaplane Base
YDT,49.0742,-123.012001,Boundary Bay Airport
YLY,49.10079956049999,-122.630996704,Langley Airport
YFJ,64.190804,-114.07700200000001,Wekweètì Airport
RNI,12.1628999710083,-83.06379699707031,Corn Island
BZA,13.949999809265135,-84.5999984741211,San Pedro Airport
RFS,13.889699935913086,-84.40889739990234,Rosita Airport
SIU,13.727222442626953,-84.77777862548828,Siuna
WSP,14.7391996383667,-83.96939849853516,Waspam Airport
NCR,11.133399963378906,-84.7699966430664,San Carlos
PLD,9.8705101013184,-85.481399536133,Playa Samara/Carrillo Airport
COZ,18.907499313354002,-70.721900939941,Constanza - Expedición 14 de Junio National Airport
NEG,18.34280014038086,-78.33209991455078,Negril Airport
NRR,18.245300293,-65.6434020996,José Aponte de la Torre Airport
SPB,18.338600158691406,-64.94069671630861,Charlotte Amalie Harbor Seaplane Base
ARR,-45.013599,-70.812202,D. Casimiro Szlapelis Airport
JSM,-44.048599243199995,-70.4589004517,Jose De San Martin Airport
UYU,-20.4463005066,-66.8483963013,Uyuni Airport
RBQ,-14.4279003143,-67.4968032837,Rurenabaque Airport
ABF,1.7986099720001218,173.04100036621094,Abaiang Airport
ABN,5.512720108032227,-54.05009841918945,Albina Airport
DRJ,4.111358999999999,-54.672766,Drietabbetje Airport
MOJ,5.6076,-54.4003,Moengo Airstrip
ICK,5.9555602073669425,-57.03939819335938,Nieuw Nickerie Airport
OEM,3.3452799320220947,-55.44250106811523,Vincent Fayks Airport
SMZ,4.349999904632568,-54.41666793823242,Stoelmanseiland Airport
TOT,5.865829944610597,-56.32749938964844,Totness Airport
AGI,5.841128,-56.673328000000005,Wageningen Airstrip
ORJ,4.725269794464111,-60.03499984741211,Orinduik Airport
NAI,3.959439992904663,-59.12419891357422,Annai Airport
IMB,5.708109855651856,-60.2942008972168,Imbaimadai Airport
KAR,5.865340232849121,-60.61420059204102,Kamarang Airport
USI,8.199999809265138,-59.78329849243164,Mabaruma Airport
MHA,5.277490139007568,-59.151100158691406,Mahdia Airport
PJC,-22.63999938964844,-55.83000183105469,Dr Augusto Roberto Fuster International Airport
ACD,8.51667,-77.3,Alcides Fernández Airport
RVE,6.951867999999999,-71.857179,Los Colonizadores Airport
BQJ,67.64800262451199,134.69500732422,Batagay Airport
VGZ,0.978767,-76.6056,Villa Garzón Airport
EBG,7.59647,-74.8089,El Bagre Airport
CAQ,7.96847,-75.1985,Juan H White Airport
COG,5.08333,-76.7,Mandinga Airport
TLU,9.50945,-75.5854,Golfo de Morrosquillo Airport
CFB,-22.921699523900003,-42.0742988586,Cabo Frio Airport
OPS,-11.885000228881836,-55.58610916137695,Presidente João Batista Figueiredo Airport
GRP,-11.73960018157959,-49.13219833374024,Gurupi Airport
CMP,-9.31997013092041,-50.32849884033203,Santana do Araguaia Airport
BVS,-1.6365300416946411,-50.44359970092773,Breves Airport
SFK,-0.6994310021400452,-48.52099990844727,Soure Airport
PIN,-2.6730198860168457,-56.777198791503906,Parintins Airport
BRA,-12.078900337219238,-45.00899887084961,Barreiras Airport
STZ,-10.4647216796875,-50.51861190795898,Santa Terezinha Airport
MQH,-13.5491,-48.195301,Minaçu Airport
AUX,-7.227869999999999,-48.240501,Araguaína Airport
NVP,-5.118030071258545,-60.36489868164063,Novo Aripuanã Airport
FRC,-20.592199,-47.3829,Tenente Lund Pressoto Airport
DOU,-22.2019,-54.926601,Dourados Airport
LBR,-7.278969764709473,-64.76950073242189,Lábrea Airport
ROO,-16.586,-54.7248,Maestro Marinho Franco Airport
GPB,-25.3875007629,-51.520198822,Tancredo Thomas de Faria Airport
JCB,-27.1714000702,-51.5532989502,Santa Terezinha Airport
RVD,-17.8347225189209,-50.95611190795898,General Leite de Castro Airport
AAX,-19.563199996948,-46.960399627686,Romeu Zema Airport
MBZ,-3.3721699999999997,-57.7248,Maués Airport
RBB,-4.4063401222229,-59.60240173339844,Borba Airport
CIZ,-4.1340599060058585,-63.13259887695313,Coari Airport
BAZ,-0.981292,-62.919601,Barcelos Airport
DMT,-14.37689971923828,-56.40039825439453,Diamantino Airport
GNM,-14.208200454711914,-42.74610137939453,Guanambi Airport
QDJ,34.6657,3.3510000000000004,Tsletsi Airport
NZA,-7.7169399261499985,21.358200073200003,Nzagi Airport
LBZ,-8.445727348330001,20.7320861816,Lucapa Airport
KNP,-9.76937007904,15.4553194046,Capanda Airport
AMC,11.034000396700002,20.2740001678,Am Timan Airport
GSQ,22.5856990814209,28.71660041809082,Shark El Oweinat International Airport
MRB,39.40190125,-77.98459625,Eastern WV Regional Airport/Shepherd Field
AWA,7.066999912261963,38.5,Awassa Airport
JIJ,9.3325,42.9121,Wilwal International Airport
MKS,10.7254,38.7415,Mekane Selam Airport
DBM,10.350000381469727,37.71699905395508,Debra Marcos Airport
DBT,11.967000007629395,38.0,Debre Tabor Airport
QHR,8.7163,39.0059,Harar Meda Airport
GOB,7.116063400000001,40.0463033,Robe Airport
MYB,-3.4584197998046875,10.674076080322266,Mayumba Airport
MRE,-1.406111,35.008057,Mara Serena Lodge Airstrip
JJM,0.165083006024,38.195140838600004,Mulika Lodge Airport
RBX,6.82499980927,29.6690006256,Rumbek Airport
CPA,4.3790202140808105,-7.696949958801269,Cape Palmas Airport
IHC,-25.997144699099998,32.929351806599996,Inhaca Airport
MAX,15.593600273132324,-13.322799682617188,Ouro Sogui Airport
BDI,-3.7247199999999996,55.205299,Bird Island Airport
WHF,21.802698135375977,31.52157783508301,Wadi Halfa Airport
NBE,36.075833,10.438611,Enfidha - Hammamet International Airport
HTY,36.36277771,36.282222747800006,Hatay Airport
RVV,-23.8852005005,-147.662002563,Raivavae Airport
FUO,23.0832996368,113.069999695,Foshan Shadi Airport
HUZ,23.0499992371,114.599998474,Huizhou Airport
ILD,41.728184999999996,0.5350229999999999,Lleida-Alguaire Airport
BIU,65.64129638671875,-23.546199798583984,Bildudalur Airport
GJR,65.99530029296875,-21.326900482177734,Gjögur Airport
SAK,65.73169708249999,-19.5727996826,Sauðárkrókur Airport
IIA,53.09299850463867,-9.568059921264648,Inishmaan Aerodrome
